,x1,x2,y
250,-2.399478788506544,-3.321455602805721,3
251,-4.379655570088123,-2.6654625715902753,3
252,-3.7969619298888047,-2.9568893552941815,3
253,-4.177376945281609,-5.802974075595812,3
254,-1.8453924828511337,-6.949959434173248,3
255,-1.6014782367916958,-2.0826110958605257,3
256,-3.070073345508109,-1.982688572978093,3
257,-2.2001563086440497,-7.286929277712474,3
258,2.6650107998542474,-4.341972070330936,3
259,0.8641306571612839,-5.282709002051643,3
260,-2.5236837928515525,-0.3885037048219435,3
261,-4.146466815611064,-4.012036416639014,3
262,-3.52403355214859,-1.851760692209504,3
263,-2.4621303343599985,-6.696421140649354,3
264,1.4122241864479346,-7.00958998248873,3
265,-2.6714383616875654,-6.102824169587971,3
266,-0.2983721536893267,-6.1959674384733825,3
267,1.8418034094463884,-1.436150128947253,3
268,-4.845641399834156,-4.287829267569756,3
269,-4.855209481952377,-4.197451315332985,3
270,0.8176597625323785,-2.6115877652129176,3
271,-3.8840421340254743,-6.059362566705513,3
272,2.989555770880699,-3.8187258797885146,3
273,-3.330101803296005,-0.8036226875454155,3
274,-3.346799818057135,-4.936353617983818,3
275,-1.3578537361118794,-3.5812126210910775,3
276,0.518372256009628,-6.01971060813251,3
277,2.185710298619684,-3.3498156507639814,3
278,-0.06823422868937357,-7.4429127034972264,3
279,1.5828158273926416,-1.7591487131594152,3
280,-3.298905018569755,-5.7526367999203485,3
281,1.3367339849424082,-1.995779734747161,3
282,2.4174254591990616,-3.2117689571266643,3
283,-1.5694021490638486,-0.09342611497000686,3
284,2.819441712266407,-2.879840613628955,3
285,1.4022361458594927,-4.7495534011810925,3
286,-3.1305019482258762,-4.322142597756948,3
287,2.9112920856641367,-4.7634963717037415,3
288,-1.7348131932109983,-6.886911501324832,3
289,-1.4689413132006424,-5.783786630302902,3
290,1.6154727400157176,-3.9641649609077665,3
291,0.6359128051933638,-2.048960732754481,3
292,0.7495744849500694,-5.234942823782149,3
293,-3.759148274730789,-1.9163723311031822,3
294,-0.5530178468787748,-1.2255846799638177,3
295,-4.833994577712758,-3.3709430291595925,3
296,1.09857214000428,-7.180858647477381,3
297,-1.9406772781994324,-1.5618396988998389,3
298,-2.3656092080311497,-5.7992130877400445,3
299,-3.0438075793942954,-1.863420957433351,3
